"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K440","2019-09-22 17:00:00","35.000","337.000","5.600","26.600","0.670","1007.600","","0.000","-99.000","-99.000","-99.000","29.200","","22.700",""
"C0T900","2019-09-22 17:00:00","160.000","0.000","0.200","22.400","0.900","993.200","","3.000","-99.000","-99.000","-99.000","23.300","","22.000",""
"C0F9V0","2019-09-22 17:00:00","525.000","19.000","3.100","25.000","0.760","955.800","","0.000","-99.000","-99.000","-99.000","28.700","","19.300",""
"C0UA20","2019-09-22 17:00:00","2619.000","214.000","2.500","12.500","0.990","-99.000","","0.500","-99.000","-99.000","-99.000","14.600","","11.100",""
"C0M850","2019-09-22 17:00:00","695.000","0.000","0.000","24.500","0.740","933.400","","0.000","-99.000","-99.000","-99.000","26.500","","19.000",""
"C0G790","2019-09-22 17:00:00","27.000","351.000","1.100","28.100","0.570","1010.600","","0.000","-99.000","-99.000","-99.000","31.000","","21.900",""
"C0C620","2019-09-22 17:00:00","19.000","6.000","2.300","25.200","0.630","1009.700","","0.000","-99.000","-99.000","-99.000","27.200","","19.900",""
"C0I360","2019-09-22 17:00:00","300.000","272.000","4.500","27.500","0.610","976.400","","0.000","-99.000","-99.000","-99.000","29.800","","21.600",""
"C0M810","2019-09-22 17:00:00","1354.000","314.000","0.900","18.400","0.960","865.800","","0.500","-99.000","-99.000","-99.000","19.800","","15.900",""
"C0AC80","2019-09-22 17:00:00","40.000","136.000","0.400","24.800","0.720","1008.300","","0.000","-99.000","-99.000","-99.000","27.100","","19.500",""
"CM0140","2019-09-22 17:00:00","26.000","44.000","0.700","23.400","0.880","1010.300","","20.000","-99.000","-99.000","-99.000","26.300","","23.400",""
"C0SA20","2019-09-22 17:00:00","857.000","0.000","0.100","18.900","1.000","918.000","","63.000","-99.000","-99.000","-99.000","20.100","","18.800",""
"C0Z020","2019-09-22 17:00:00","211.000","31.000","2.800","21.800","0.990","987.900","","0.500","-99.000","-99.000","-99.000","24.600","","21.800",""
"C0V820","2019-09-22 17:00:00","441.000","81.000","0.600","26.400","0.680","963.500","","0.000","-99.000","-99.000","-99.000","28.700","","21.200",""
"C0S810","2019-09-22 17:00:00","65.000","331.000","0.500","22.500","0.990","1007.600","","31.000","-99.000","-99.000","-99.000","25.900","","22.500",""
"C0R580","2019-09-22 17:00:00","10.000","134.000","3.000","27.800","0.770","1009.200","","0.000","-99.000","-99.000","-99.000","30.000","","24.300",""
"C0Z330","2019-09-22 17:00:00","488.000","344.000","0.900","21.100","0.990","959.400","","2.500","-99.000","-99.000","-99.000","23.700","","21.100",""
"C0E590","2019-09-22 17:00:00","40.000","12.000","1.600","25.900","0.650","1007.100","","0.000","7.300","13.000","","28.700","","19.800",""
"C0D540","2019-09-22 17:00:00","227.000","52.000","0.800","22.700","0.810","988.400","","0.000","-99.000","-99.000","-99.000","27.100","","19.600",""
"C0K420","2019-09-22 17:00:00","42.000","360.000","3.400","27.200","0.620","1006.500","","0.000","-99.000","-99.000","-99.000","30.100","","22.400",""
"C0Z180","2019-09-22 17:00:00","34.000","79.000","0.900","24.500","0.840","1008.900","","10.000","-99.000","-99.000","-99.000","24.900","","21.600",""
"C0AD10","2019-09-22 17:00:00","27.000","14.000","2.300","25.600","0.590","1009.700","","0.000","-99.000","-99.000","-99.000","27.000","","21.000",""
"C0M720","2019-09-22 17:00:00","225.000","301.000","2.500","26.600","0.640","985.600","","0.000","-99.000","-99.000","-99.000","29.100","","21.700",""
"C0V450","2019-09-22 17:00:00","51.000","323.000","3.500","28.800","0.620","1004.400","","0.000","-99.000","-99.000","-99.000","31.500","","23.400",""
"C0R280","2019-09-22 17:00:00","242.000","0.000","0.000","23.000","-99.000","984.700","","69.000","-99.000","-99.000","-99.000","24.100","","21.000",""
"C0E610","2019-09-22 17:00:00","850.000","0.000","0.000","20.000","0.850","919.700","","0.000","-99.000","-99.000","-99.000","23.900","","16.900",""
"C0Z310","2019-09-22 17:00:00","59.000","348.000","0.900","22.500","0.990","1006.700","","12.500","-99.000","-99.000","-99.000","23.600","","21.300",""
"C0S700","2019-09-22 17:00:00","507.000","125.000","0.600","20.600","1.000","956.900","","38.000","-99.000","-99.000","-99.000","23.400","","20.400",""
"C0T9G0","2019-09-22 17:00:00","605.000","32.000","0.700","19.300","0.990","947.400","","7.500","-99.000","-99.000","-99.000","21.500","","19.300",""
"C0U520","2019-09-22 17:00:00","517.000","279.000","1.500","21.200","0.890","957.100","","0.000","-99.000","-99.000","-99.000","26.700","","20.300",""
"C0E750","2019-09-22 17:00:00","62.000","31.000","2.300","26.300","0.600","1004.300","","0.000","-99.000","-99.000","-99.000","28.500","","21.000",""
"C0G660","2019-09-22 17:00:00","27.000","351.000","4.700","28.200","0.570","1010.300","","0.000","-99.000","-99.000","-99.000","31.300","","21.600",""
"C0W140","2019-09-22 17:00:00","21.000","120.000","4.900","27.300","0.560","1010.100","","0.000","-99.000","-99.000","-99.000","31.900","","21.800",""
"C0U720","2019-09-22 17:00:00","1260.000","5.000","1.900","18.700","0.990","887.200","","0.000","-99.000","-99.000","-99.000","24.200","","16.500",""
"C0R690","2019-09-22 17:00:00","248.000","31.000","0.400","22.900","-99.000","983.400","","98.500","-99.000","-99.000","-99.000","23.600","","20.400",""
"C0X150","2019-09-22 17:00:00","18.000","360.000","4.300","28.600","0.600","1010.200","","0.000","-99.000","-99.000","-99.000","30.600","","24.100",""
"C0Z050","2019-09-22 17:00:00","830.000","0.000","0.000","19.300","0.980","922.700","","9.000","-99.000","-99.000","-99.000","20.900","","19.100",""
"C0I490","2019-09-22 17:00:00","1601.000","219.000","1.800","16.300","0.990","842.300","","1.500","-99.000","-99.000","-99.000","17.800","","14.100",""
"C0I090","2019-09-22 17:00:00","910.000","289.000","1.200","23.200","0.790","913.000","","0.000","-99.000","-99.000","-99.000","24.400","","17.200",""
"C0X240","2019-09-22 17:00:00","394.000","11.000","0.700","25.700","0.720","968.000","","0.000","-99.000","-99.000","-99.000","29.100","","22.100",""
"C0S990","2019-09-22 17:00:00","409.000","28.000","2.300","22.600","0.920","966.900","","49.500","-99.000","-99.000","-99.000","24.000","","21.300",""
"C0E850","2019-09-22 17:00:00","104.000","37.000","0.800","25.400","0.680","1000.700","","0.000","-99.000","-99.000","-99.000","28.200","","20.400",""
"C0T9B0","2019-09-22 17:00:00","558.000","0.000","0.200","20.300","0.990","951.400","","16.000","-99.000","-99.000","-99.000","21.500","","19.200",""
"C0G650","2019-09-22 17:00:00","34.000","351.000","2.700","28.100","0.590","1007.300","","0.000","-99.000","-99.000","-99.000","30.800","","22.500",""
"C0K580","2019-09-22 17:00:00","26.000","353.000","2.500","27.800","0.620","1009.500","","0.000","-99.000","-99.000","-99.000","30.400","","22.400",""
"C0X050","2019-09-22 17:00:00","25.000","7.000","4.200","28.700","0.620","1007.200","","0.000","-99.000","-99.000","-99.000","31.900","","22.800",""
"CM0100","2019-09-22 17:00:00","25.000","14.000","1.900","26.100","0.560","1010.100","","0.000","-99.000","-99.000","-99.000","27.500","","20.800",""
"C0AC70","2019-09-22 17:00:00","71.000","0.000","0.200","25.300","0.650","1004.900","","0.000","-99.000","-99.000","-99.000","27.500","","20.900",""
"CM0130","2019-09-22 17:00:00","11.000","336.000","5.700","27.000","0.640","1010.700","","0.000","-99.000","-99.000","-99.000","27.700","","24.200",""
"C0W110","2019-09-22 17:00:00","16.000","77.000","1.400","-99.000","-99.000","1011.300","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R670","2019-09-22 17:00:00","26.000","109.000","0.300","26.300","-99.000","1009.400","","9.500","-99.000","-99.000","-99.000","26.700","","22.800",""
"C0X120","2019-09-22 17:00:00","28.000","335.000","3.400","28.300","0.600","1008.800","","0.000","-99.000","-99.000","-99.000","30.100","","23.800",""
"C0R100","2019-09-22 17:00:00","1006.000","0.000","0.000","21.000","0.930","902.600","","0.000","-99.000","-99.000","-99.000","22.300","","17.700",""
"C0C700","2019-09-22 17:00:00","151.000","21.000","1.700","24.500","0.610","996.400","","0.000","-99.000","-99.000","-99.000","26.300","","21.400",""
"C0W130","2019-09-22 17:00:00","18.000","21.000","3.100","26.900","0.620","1008.700","","0.000","-99.000","-99.000","-99.000","28.600","","24.100",""
"C0F9R0","2019-09-22 17:00:00","20.000","37.000","2.900","27.000","0.690","1010.500","","0.000","-99.000","-99.000","-99.000","28.900","","23.000",""
"C0V660","2019-09-22 17:00:00","25.000","295.000","2.400","29.700","0.550","1008.800","","0.000","-99.000","-99.000","-99.000","31.400","","24.000",""
"C0G780","2019-09-22 17:00:00","27.000","14.000","3.300","27.600","0.590","1008.500","","0.000","-99.000","-99.000","-99.000","30.000","","23.400",""
"C0C590","2019-09-22 17:00:00","72.000","4.000","0.600","24.800","0.660","1004.300","","0.500","-99.000","-99.000","-99.000","27.900","","20.400",""
"C0I520","2019-09-22 17:00:00","3860.000","-99.000","-99.000","8.800","0.580","642.800","","-99.000","-99.000","-99.000","-99.000","8.800","","4.900",""
"C0E530","2019-09-22 17:00:00","341.000","27.000","1.400","23.500","0.710","973.900","","0.000","-99.000","-99.000","-99.000","26.900","","18.400",""
"C0M790","2019-09-22 17:00:00","15.000","2.000","1.700","28.100","0.560","1008.400","","0.000","7.100","4.000","","31.300","","23.400",""
"C0R130","2019-09-22 17:00:00","1040.000","258.000","1.200","20.000","0.930","896.400","","0.500","-99.000","-99.000","-99.000","23.200","","17.400",""
"C0AH30","2019-09-22 17:00:00","755.000","333.000","3.600","18.600","0.950","928.800","","0.000","-99.000","-99.000","-99.000","20.600","","15.800",""
"C0X170","2019-09-22 17:00:00","50.000","7.000","2.100","29.000","0.550","1004.600","","0.000","-99.000","-99.000","-99.000","31.200","","23.600",""
"C0K291","2019-09-22 17:00:00","8.000","350.000","5.400","27.600","0.630","1010.700","","0.000","-99.000","-99.000","-99.000","28.400","","23.500",""
"C0D480","2019-09-22 17:00:00","223.000","0.000","0.000","23.000","0.790","987.300","","0.000","-99.000","-99.000","-99.000","26.000","","18.100",""
"C0F0C0","2019-09-22 17:00:00","983.000","27.000","1.000","19.400","0.990","904.100","","0.500","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0U860","2019-09-22 17:00:00","5.000","135.000","1.200","25.800","0.590","1011.700","","0.000","-99.000","-99.000","-99.000","28.400","","24.800",""
"C0UA50","2019-09-22 17:00:00","808.000","332.000","1.300","18.200","0.990","923.500","","0.000","-99.000","-99.000","-99.000","25.000","","17.700",""
"C0T960","2019-09-22 17:00:00","120.000","160.000","0.300","23.000","0.990","999.200","","1.000","-99.000","-99.000","-99.000","24.100","","22.700",""
"C0SA80","2019-09-22 17:00:00","136.000","0.000","0.000","24.200","0.930","996.700","","55.500","-99.000","-99.000","-99.000","25.100","","22.600",""
"C0E780","2019-09-22 17:00:00","160.000","341.000","0.700","25.400","0.650","994.200","","0.000","-99.000","-99.000","-99.000","28.600","","19.700",""
"C0F9Q0","2019-09-22 17:00:00","149.000","350.000","3.400","25.700","0.690","994.500","","0.000","-99.000","-99.000","-99.000","29.100","","22.100",""
"C0F9X0","2019-09-22 17:00:00","166.000","24.000","3.900","25.900","0.640","993.700","","0.000","-99.000","-99.000","-99.000","28.100","","22.500",""
"C0F0D0","2019-09-22 17:00:00","3171.000","153.000","3.600","9.500","1.000","698.600","","0.500","-99.000","-99.000","-99.000","12.900","","8.000",""
"C0S730","2019-09-22 17:00:00","110.000","44.000","6.900","23.000","0.950","999.500","","2.000","-99.000","-99.000","-99.000","25.500","","23.000",""
"C0T790","2019-09-22 17:00:00","2830.000","272.000","1.000","11.300","0.920","728.100","","0.500","-99.000","-99.000","-99.000","14.700","","10.100",""
"C0M830","2019-09-22 17:00:00","540.000","10.000","1.500","24.600","0.870","952.200","","0.000","-99.000","-99.000","-99.000","27.400","","20.500",""
"C0V750","2019-09-22 17:00:00","50.000","316.000","2.200","29.300","0.560","1006.100","","0.000","-99.000","-99.000","-99.000","31.300","","24.300",""
"C0K530","2019-09-22 17:00:00","12.000","18.000","4.600","26.800","0.600","1010.200","","0.000","-99.000","-99.000","-99.000","28.300","","22.800",""
"C0G850","2019-09-22 17:00:00","62.000","338.000","4.300","29.500","0.620","1003.800","","0.000","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0M780","2019-09-22 17:00:00","30.000","8.000","2.000","28.500","0.570","1008.200","","0.000","-99.000","-99.000","-99.000","31.200","","23.300",""
"C0V360","2019-09-22 17:00:00","94.000","344.000","2.100","28.600","0.570","1000.000","","0.000","-99.000","-99.000","-99.000","32.700","","21.600",""
"C0K510","2019-09-22 17:00:00","10.000","1.000","2.900","27.700","0.610","1009.500","","0.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0D650","2019-09-22 17:00:00","97.000","33.000","2.200","25.500","0.600","1002.200","","0.000","-99.000","-99.000","-99.000","27.100","","21.300",""
"C0V630","2019-09-22 17:00:00","19.000","331.000","1.800","27.800","0.570","1011.200","","0.000","-99.000","-99.000","-99.000","28.900","","24.300",""
"C0U910","2019-09-22 17:00:00","17.000","54.000","3.600","25.700","0.650","1010.100","","0.000","9.500","55.000","","28.100","","22.700",""
"C0U600","2019-09-22 17:00:00","10.000","322.000","2.800","25.900","0.600","1010.800","","0.000","8.800","328.000","","28.900","","23.600",""
"C0G820","2019-09-22 17:00:00","29.000","16.000","1.000","29.100","0.610","1007.400","","0.000","-99.000","-99.000","-99.000","31.400","","23.500",""
"C0R590","2019-09-22 17:00:00","72.000","336.000","4.000","29.400","0.600","1002.100","","0.000","-99.000","-99.000","-99.000","31.000","","23.500",""
"C0A9E0","2019-09-22 17:00:00","26.000","326.000","2.000","25.400","0.600","1010.300","","0.000","-99.000","-99.000","-99.000","27.300","","20.700",""
"C0R480","2019-09-22 17:00:00","57.000","191.000","1.600","29.400","0.660","1004.000","","0.000","-99.000","-99.000","-99.000","31.800","","23.600",""
"C0X300","2019-09-22 17:00:00","70.000","24.000","1.000","28.400","0.630","1003.100","","0.000","-99.000","-99.000","-99.000","30.900","","22.600",""
"C0U970","2019-09-22 17:00:00","7.000","56.000","3.300","25.600","0.620","1012.500","","0.000","-99.000","-99.000","-99.000","29.300","","25.100",""
"C0M750","2019-09-22 17:00:00","10.000","348.000","4.400","27.300","0.660","1010.000","","0.000","-99.000","-99.000","-99.000","28.800","","23.600",""
"C0I110","2019-09-22 17:00:00","161.000","30.000","2.400","28.600","0.590","993.600","","0.000","-99.000","-99.000","-99.000","30.400","","22.800",""
"C0V370","2019-09-22 17:00:00","74.000","313.000","1.100","28.600","0.600","1002.800","","0.000","-99.000","-99.000","-99.000","31.600","","21.700",""
"C0C690","2019-09-22 17:00:00","242.000","7.000","1.500","23.400","0.620","985.700","","0.000","-99.000","-99.000","-99.000","25.600","","19.700",""
"C0A540","2019-09-22 17:00:00","401.000","352.000","1.000","21.100","0.800","966.600","","0.000","-99.000","-99.000","-99.000","22.900","","17.100",""
"C0H950","2019-09-22 17:00:00","192.000","301.000","1.300","28.200","0.640","990.600","","0.000","-99.000","-99.000","-99.000","31.100","","21.500",""
"C0O960","2019-09-22 17:00:00","112.000","335.000","1.100","28.100","0.630","998.200","","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0AH10","2019-09-22 17:00:00","30.000","326.000","1.800","25.800","0.620","1008.600","","0.000","-99.000","-99.000","-99.000","27.300","","21.800",""
"C0R680","2019-09-22 17:00:00","13.000","344.000","0.900","24.700","-99.000","1010.500","","88.000","-99.000","-99.000","-99.000","26.000","","22.000",""
"C0X210","2019-09-22 17:00:00","38.000","343.000","4.300","28.300","0.620","1005.200","","0.000","-99.000","-99.000","-99.000","30.900","","23.300",""
"C0D430","2019-09-22 17:00:00","87.000","0.000","0.000","25.000","0.720","1002.100","","0.000","-99.000","-99.000","-99.000","27.800","","19.900",""
"C0AD30","2019-09-22 17:00:00","20.000","354.000","1.500","26.000","0.580","1008.700","","0.000","-99.000","-99.000","-99.000","28.000","","21.600",""
"C0R240","2019-09-22 17:00:00","87.000","209.000","1.400","28.100","0.730","1000.400","","0.000","-99.000","-99.000","-99.000","28.700","","22.900",""
"C0AI30","2019-09-22 17:00:00","26.000","302.000","1.400","25.900","0.630","1010.700","","0.000","-99.000","-99.000","-99.000","26.900","","21.300",""
"C0U960","2019-09-22 17:00:00","1885.000","0.000","0.200","14.700","0.990","814.600","","1.000","-99.000","-99.000","-99.000","17.900","","13.000",""
"C0T9E0","2019-09-22 17:00:00","415.000","225.000","0.500","20.600","0.950","967.200","","5.500","-99.000","-99.000","-99.000","22.100","","20.300",""
"C0D550","2019-09-22 17:00:00","1956.000","0.000","0.000","13.900","0.960","811.600","","2.000","-99.000","-99.000","-99.000","16.600","","11.100",""
"C0C630","2019-09-22 17:00:00","209.000","30.000","1.400","24.000","0.640","989.700","","0.000","-99.000","-99.000","-99.000","25.800","","20.700",""
"C0X190","2019-09-22 17:00:00","10.000","342.000","2.700","27.900","0.590","1009.300","","0.000","-99.000","-99.000","-99.000","29.500","","24.200",""
"C0S950","2019-09-22 17:00:00","415.000","66.000","0.700","21.300","1.000","965.400","","28.500","-99.000","-99.000","-99.000","22.900","","20.900",""
"C0A880","2019-09-22 17:00:00","6.000","331.000","1.900","23.800","0.710","1010.700","","0.000","-99.000","-99.000","-99.000","27.800","","20.100",""
"C0I530","2019-09-22 17:00:00","3014.000","225.000","3.600","9.200","1.000","702.800","","3.000","-99.000","-99.000","-99.000","10.400","","9.200",""
"C0M670","2019-09-22 17:00:00","43.000","344.000","2.900","28.000","0.620","1005.800","","0.000","-99.000","-99.000","-99.000","30.200","","23.500",""
"C0Z061","2019-09-22 17:00:00","174.000","340.000","0.700","22.400","0.990","995.900","","2.000","-99.000","-99.000","-99.000","26.400","","22.400",""
"C0M730","2019-09-22 17:00:00","40.000","346.000","1.800","28.800","0.620","1005.900","","0.000","-99.000","-99.000","-99.000","32.200","","23.700",""
"C0U750","2019-09-22 17:00:00","398.000","334.000","8.200","20.800","0.800","967.700","","0.000","14.400","327.000","","25.100","","20.800",""
"C0A650","2019-09-22 17:00:00","287.000","0.000","0.000","21.100","0.930","980.700","","0.000","-99.000","-99.000","-99.000","24.900","","17.200",""
"C0K400","2019-09-22 17:00:00","65.000","337.000","2.700","27.800","0.650","1004.500","","0.000","-99.000","-99.000","-99.000","30.400","","23.100",""
"C0I370","2019-09-22 17:00:00","671.000","359.000","1.100","25.000","0.670","938.000","","0.000","-99.000","-99.000","-99.000","26.500","","19.100",""
"C0S750","2019-09-22 17:00:00","2280.000","0.000","0.000","14.000","1.000","774.100","","6.000","-99.000","-99.000","-99.000","17.400","","13.300",""
"C0E740","2019-09-22 17:00:00","27.000","69.000","0.800","26.700","0.630","1009.200","","0.000","-99.000","-99.000","-99.000","28.800","","19.600",""
"C0AI20","2019-09-22 17:00:00","25.000","6.000","3.000","25.400","0.630","1010.400","","0.000","-99.000","-99.000","-99.000","26.000","","22.200",""
"C0E550","2019-09-22 17:00:00","84.000","21.000","2.000","25.900","0.640","1004.400","","0.000","-99.000","-99.000","-99.000","27.800","","20.000",""
"C0X060","2019-09-22 17:00:00","19.000","328.000","4.900","28.100","0.620","1010.600","","0.000","-99.000","-99.000","-99.000","31.000","","23.200",""
"C1R320","2019-09-22 17:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","42.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-22 17:00:00","31.000","171.000","2.800","28.600","0.690","1007.400","","0.000","-99.000","-99.000","-99.000","32.000","","24.600",""
"C0AC60","2019-09-22 17:00:00","55.000","0.000","0.100","25.400","0.600","1007.000","","0.000","-99.000","-99.000","-99.000","26.900","","20.900",""
"C0UA70","2019-09-22 17:00:00","547.000","3.000","5.200","19.700","0.880","952.000","","0.000","10.300","354.000","","23.900","","18.800",""
"C0G740","2019-09-22 17:00:00","24.000","359.000","3.800","26.900","0.620","1009.100","","0.500","-99.000","-99.000","-99.000","29.100","","22.600",""
"C0F9N0","2019-09-22 17:00:00","75.000","355.000","2.000","29.200","0.550","1003.100","","0.000","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0F9T0","2019-09-22 17:00:00","111.000","332.000","2.700","26.900","0.610","999.600","","0.000","-99.000","-99.000","-99.000","28.800","","23.300",""
"C0S710","2019-09-22 17:00:00","382.000","0.000","0.100","20.900","0.980","970.500","","25.000","-99.000","-99.000","-99.000","23.500","","20.700",""
"C0M680","2019-09-22 17:00:00","37.000","352.000","3.000","27.900","0.620","1008.700","","0.000","-99.000","-99.000","-99.000","30.900","","23.100",""
"C0X220","2019-09-22 17:00:00","26.000","149.000","5.100","27.000","0.610","1008.100","","0.000","-99.000","-99.000","-99.000","28.300","","23.200",""
"C0F9P0","2019-09-22 17:00:00","26.000","31.000","2.200","26.900","0.620","1009.900","","0.000","10.700","34.000","","29.000","","23.500",""
"C0F0B0","2019-09-22 17:00:00","311.000","15.000","3.400","25.200","0.690","976.900","","0.000","-99.000","-99.000","-99.000","27.800","","20.800",""
"C0R700","2019-09-22 17:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","1.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-22 17:00:00","34.000","35.000","1.400","25.000","0.890","1008.500","","95.500","-99.000","-99.000","-99.000","25.300","","21.800",""
"C0SA10","2019-09-22 17:00:00","411.000","264.000","0.500","21.600","0.990","966.700","","43.000","-99.000","-99.000","-99.000","24.100","","21.000",""
"C0M740","2019-09-22 17:00:00","15.000","5.000","2.700","27.900","0.600","1008.900","","0.000","-99.000","-99.000","-99.000","30.200","","23.300",""
"C0K460","2019-09-22 17:00:00","60.000","357.000","6.200","27.300","0.630","1003.500","","0.000","-99.000","-99.000","-99.000","29.600","","23.300",""
"C0X100","2019-09-22 17:00:00","10.000","328.000","4.000","28.400","0.530","1008.300","","0.000","-99.000","-99.000","-99.000","29.900","","24.400",""
"C1R440","2019-09-22 17:00:00","1654.000","353.000","1.300","15.800","1.000","834.400","","37.000","-99.000","-99.000","-99.000","17.200","","15.000",""
"C0K560","2019-09-22 17:00:00","117.000","349.000","2.000","28.600","0.580","998.600","","0.000","-99.000","-99.000","-99.000","31.500","","23.100",""
"C0R150","2019-09-22 17:00:00","105.000","203.000","0.800","27.800","0.770","997.600","","0.000","-99.000","-99.000","-99.000","31.500","","23.000",""
"C0S690","2019-09-22 17:00:00","522.000","0.000","0.000","21.500","0.960","954.000","","52.500","-99.000","-99.000","-99.000","24.800","","20.300",""
"C0U870","2019-09-22 17:00:00","474.000","325.000","1.900","21.400","0.720","960.000","","0.000","-99.000","-99.000","-99.000","25.700","","21.400",""
"C0A520","2019-09-22 17:00:00","48.000","0.000","0.200","25.400","0.650","1008.200","","0.000","-99.000","-99.000","-99.000","27.000","","20.900",""
"C0X130","2019-09-22 17:00:00","27.000","340.000","3.400","29.200","0.650","1007.600","","0.000","-99.000","-99.000","-99.000","31.600","","23.900",""
"C0V400","2019-09-22 17:00:00","56.000","1.000","4.000","29.200","0.570","1003.600","","0.000","-99.000","-99.000","-99.000","30.500","","23.500",""
"C0UA40","2019-09-22 17:00:00","1121.000","38.000","4.600","17.000","0.990","889.700","","0.500","-99.000","-99.000","-99.000","20.900","","16.100",""
"C0G720","2019-09-22 17:00:00","50.000","350.000","4.000","27.400","0.610","1005.400","","0.000","-99.000","-99.000","-99.000","29.700","","23.100",""
"C0G890","2019-09-22 17:00:00","24.000","11.000","6.100","27.200","0.600","1009.200","","0.000","-99.000","-99.000","-99.000","28.700","","24.600",""
"C0I540","2019-09-22 17:00:00","3344.000","265.000","5.200","8.000","1.000","682.200","","-99.000","-99.000","-99.000","-99.000","9.600","","8.000",""
"C0K390","2019-09-22 17:00:00","31.000","7.000","4.500","27.400","0.650","1007.800","","0.000","-99.000","-99.000","-99.000","29.800","","23.000",""
"C0T9A0","2019-09-22 17:00:00","498.000","228.000","0.600","19.700","0.990","957.400","","3.500","-99.000","-99.000","-99.000","21.200","","19.100",""
"C0AH40","2019-09-22 17:00:00","426.000","0.000","0.000","23.700","0.700","964.900","","0.000","-99.000","-99.000","-99.000","25.600","","19.600",""
"C0X280","2019-09-22 17:00:00","22.000","15.000","5.900","27.100","0.660","1009.000","","0.000","-99.000","-99.000","-99.000","28.500","","23.600",""
"C0V620","2019-09-22 17:00:00","18.000","302.000","3.400","28.100","0.590","1009.000","","0.000","-99.000","-99.000","-99.000","29.300","","23.800",""
"C0H960","2019-09-22 17:00:00","120.000","41.000","1.300","28.800","0.580","996.500","","0.000","-99.000","-99.000","-99.000","31.400","","22.200",""
"C0M530","2019-09-22 17:00:00","1385.000","214.000","0.500","18.400","0.980","868.300","","0.000","-99.000","-99.000","-99.000","20.000","","15.600",""
"C0R170","2019-09-22 17:00:00","26.000","125.000","1.400","29.700","0.620","1007.700","","0.000","-99.000","-99.000","-99.000","32.000","","23.400",""
"C0I420","2019-09-22 17:00:00","305.000","205.000","1.200","28.600","0.610","976.700","","0.000","-99.000","-99.000","-99.000","29.800","","21.300",""
"C0A640","2019-09-22 17:00:00","241.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A930","2019-09-22 17:00:00","216.000","334.000","1.200","22.800","0.780","987.300","","0.000","-99.000","-99.000","-99.000","25.500","","21.800",""
"C0AC40","2019-09-22 17:00:00","1079.000","323.000","6.200","15.900","0.960","893.500","","0.500","-99.000","-99.000","-99.000","18.400","","14.100",""
"C0AI00","2019-09-22 17:00:00","188.000","332.000","1.300","23.800","0.720","991.600","","0.000","-99.000","-99.000","-99.000","26.100","","20.900",""
"C0T9M0","2019-09-22 17:00:00","92.000","302.000","1.000","22.800","0.970","1003.700","","1.500","-99.000","-99.000","-99.000","25.500","","22.800",""
"C0K430","2019-09-22 17:00:00","30.000","345.000","3.100","27.000","0.640","1008.800","","0.000","8.700","332.000","","29.300","","22.400",""
"C0Z170","2019-09-22 17:00:00","199.000","50.000","2.500","23.000","0.920","991.700","","3.000","-99.000","-99.000","-99.000","25.200","","22.700",""
"C0Z100","2019-09-22 17:00:00","36.000","241.000","0.600","23.900","0.890","1010.300","","5.500","-99.000","-99.000","-99.000","24.400","","22.100",""
"C0U710","2019-09-22 17:00:00","1942.000","0.000","0.000","13.800","0.990","808.200","","0.500","-99.000","-99.000","-99.000","15.600","","11.300",""
"C0SA30","2019-09-22 17:00:00","92.000","23.000","1.100","22.200","0.980","1003.100","","40.000","-99.000","-99.000","-99.000","24.900","","22.200",""
"C0A560","2019-09-22 17:00:00","405.000","302.000","2.800","22.000","0.790","966.400","","0.000","-99.000","-99.000","-99.000","27.000","","16.600",""
"C0V500","2019-09-22 17:00:00","6.000","322.000","1.100","28.000","0.710","1009.300","","0.000","-99.000","-99.000","-99.000","30.000","","25.000",""
"CM0160","2019-09-22 17:00:00","196.000","5.000","2.100","27.300","0.610","994.400","","0.000","-99.000","-99.000","-99.000","32.200","","20.800",""
"C0V350","2019-09-22 17:00:00","36.000","308.000","2.200","30.400","0.590","1007.300","","0.000","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0W120","2019-09-22 17:00:00","58.000","7.000","5.500","26.200","0.620","1005.600","","0.000","-99.000","-99.000","-99.000","27.900","","23.000",""
"C0R470","2019-09-22 17:00:00","103.000","238.000","1.400","30.500","0.600","999.200","","0.000","-99.000","-99.000","-99.000","31.700","","23.900",""
"C0M770","2019-09-22 17:00:00","164.000","340.000","3.000","27.300","0.630","992.400","","0.000","-99.000","-99.000","-99.000","30.200","","23.300",""
